holiday,temp,rain_1h,snow_1h,clouds_all,traffic_volume
None,278.87,0,0,90,2835
None,278.87,0,0,90,2835
None,279.02,0,0,90,2450
None,279.02,0,0,90,2450
None,278.84,0,0,90,2078
None,278.84,0,0,90,2078
None,278.84,0,0,90,2078
None,278.56,0,0,90,1671
None,278.56,0,0,90,1671
None,278.56,0,0,90,1671
None,278.5,0,0,90,1472
None,278.5,0,0,90,1472
None,278.03,0,0,90,792
None,278.03,0,0,90,792
None,278.03,0,0,90,792
None,277.28,0,0,90,811
None,277.28,0,0,90,811
None,277.06,0,0,90,671
None,277.06,0,0,90,671
None,277.06,0,0,90,671
None,277.06,0,0,90,671
None,276.83,0,0,90,474
None,276.83,0,0,90,474
None,276.83,0,0,90,474
None,277.15,0,0,90,790
None,277.15,0,0,90,790
None,277.57,0,0,90,2619
None,277.57,0,0,90,2619
None,277.51,0,0,90,5788
None,277.51,0,0,90,5788
None,277.51,0,0,90,5788
None,277.41,0,0,90,7088
None,277.41,0,0,90,7088
None,277.68,0,0,90,6264
None,277.68,0,0,90,6264
None,278.15,0,0,90,5230
None,278.42,0,0,90,4567
None,278.61,0,0,90,4769
None,279.14,0,0,90,5011
None,278.99,0,0,90,4889
None,278.83,0,0,90,5367
None,278.57,0,0,90,5678
None,278.57,0,0,90,5678
None,278.21,0,0,90,6267
None,278.21,0,0,90,6267
None,278.21,0,0,90,6267
None,278.21,0,0,90,6267
None,277.96,0,0,90,6057
None,277.96,0,0,90,6057
None,277.51,0,0,90,4883
None,277.18,0,0,90,2927
None,277.08,0,0,90,2594
None,276.98,0,0,90,2347
None,276.93,0,0,90,1544
None,276.76,0,0,90,1219
None,276.79,0,0,90,783
None,276.64,0,0,90,357
None,276.41,0,0,90,286
None,276.32,0,0,90,396
None,276.32,0,0,90,791
None,276.29,0,0,90,2681
None,276.29,0,0,90,5614
None,276.38,0,0,90,6834
None,276.94,0,0,90,6280
None,277.39,0,0,90,5460
None,278.31,0,0,90,4670
None,278.71,0,0,90,5071
None,279.86,0,0,90,5246
None,279.97,0,0,75,5039
None,280.53,0,0,90,5411
None,280.57,0,0,90,5866
None,280.3,0,0,90,6556
None,279.79,0,0,90,6204
None,278.91,0,0,90,4688
None,277.79,0,0,40,3326
None,277,0,0,75,3229
None,276.52,0,0,75,2790
None,276.25,0,0,40,1946
None,276.1,0,0,90,1181
None,276.1,0,0,75,649
None,275.91,0,0,40,422
None,275.69,0,0,40,340
None,275.4,0,0,40,365
None,275.44,0,0,20,683
None,275.35,0,0,20,2471
None,275.4,0,0,1,5538
None,275.4,0,0,1,6880
None,275.89,0,0,1,5906
None,277.07,0,0,1,5234
None,278.66,0,0,1,4719
None,282.16,0,0,75,5304
None,282.49,0,0,1,5487
None,284.21,0,0,40,5532
None,284.57,0,0,40,5816
None,284.64,0,0,75,5958
None,284.11,0,0,40,6455
None,282.06,0,0,40,6154
None,279.8,0,0,20,5330
None,278.54,0,0,20,3540
None,278.09,0,0,1,3193
None,277.88,0,0,1,2948
None,277.36,0,0,20,2496
None,277.25,0,0,20,1707
None,276.64,0,0,1,1090
None,275.98,0,0,1,735
None,275.73,0,0,1,537
None,275.63,0,0,20,371
None,275.29,0,0,20,397
None,275.25,0,0,75,696
None,275.1,0,0,40,1301
None,275.23,0,0,40,1932
None,276.09,0,0,20,2952
None,277.86,0,0,20,3529
None,280.05,0,0,20,3837
None,281.75,0,0,20,4338
None,283.15,0,0,20,4762
None,283.99,0,0,75,4367
None,284.03,0,0,75,4369
None,283.98,0,0,1,4536
None,283,0,0,1,4520
None,281.46,0,0,90,4677
None,280.71,0,0,90,4025
None,280.24,0,0,90,3128
None,280.18,0,0,90,2905
None,280.08,0,0,90,2853
None,280.23,0,0,90,3288
None,280.33,0,0,90,2239
None,280.27,0,0,90,1381
None,279.87,0,0,90,922
None,279.87,0,0,90,922
None,279.87,0,0,90,922
None,279.87,0,0,90,922
None,280.01,0,0,90,626
None,280.01,0,0,90,626
None,280.01,0,0,90,626
None,280.26,0,0,90,331
None,280.26,0,0,90,331
None,280.26,0,0,90,331
None,280.26,0,0,90,331
None,280.1,0,0,90,304
None,280.1,0,0,90,304
None,280.1,0,0,90,304
None,280.1,0,0,90,304
None,280.1,0,0,90,304
None,279.9,0,0,90,462
None,279.9,0,0,90,462
None,279.9,0,0,90,462
None,279.79,0,0,90,793
None,279.79,0,0,90,793
None,279.79,0,0,90,793
None,279.79,0,0,90,793
None,279.95,0,0,90,1120
None,279.95,0,0,90,1120
None,279.95,0,0,90,1120
None,279.91,0,0,90,1797
None,279.91,0,0,90,1797
None,280.43,0,0,90,2687
None,280.43,0,0,90,2687
None,280.43,0,0,90,2687
None,280.43,0,0,90,2687
None,280.43,0,0,90,2687
None,281.02,0,0,90,3961
None,281.02,0,0,90,3961
None,282.05,0,0,90,4086
None,283.42,0,0,90,3710
None,283.42,0,0,90,3710
None,284.94,0,0,75,3733
None,284.94,0,0,75,3733
None,287.6,0,0,20,3666
None,287.6,0,0,20,3666
None,289.71,0,0,20,4012
None,289.71,0,0,20,4012
None,291.14,0,0,20,4169
None,290.28,0,0,20,3636
None,288.29,0,0,20,3390
None,288.29,0,0,20,3390
None,289.25,0,0,40,2660
None,291.57,0,0,90,2173
None,291.28,0,0,87,1924
None,288.12,0,0,87,2863
Veterans Day,288.12,0,0,87,1000
None,282.74,0,0,98,352
None,282.74,0,0,98,263
None,282.74,0,0,98,341
None,282.74,0,0,98,761
None,282.74,0,0,98,2467
None,282.74,0,0,98,5242
None,273.9,0,0,99,5390
None,273.9,0,0,99,2029
None,273.9,0,0,99,2096
None,272.42,0,0,90,2892
None,272.09,0,0,90,4245
None,272.09,0,0,90,4245
None,271.94,0,0,90,4148
None,271.85,0,0,90,4362
None,271.4,0,0,90,4619
None,271.25,0,0,90,4755
None,270.6,0,0,90,5187
None,270.07,0,0,90,5186
None,269.76,0,0,90,3854
None,269.71,0,0,90,2641
None,269.19,0,0,90,2222
None,268.91,0,0,90,1943
None,268.39,0,0,90,1437
None,267.27,0,0,90,2409
None,267.05,0,0,90,905
None,266.64,0,0,90,367
None,266.58,0,0,90,290
None,266.02,0,0,75,317
None,265.93,0,0,90,775
None,266.15,0,0,20,2571
None,266.42,0,0,75,5541
None,266.85,0,0,90,6529
None,266.86,0,0,90,6242
None,266.86,0,0,90,6242
None,267.05,0,0,75,5438
None,267.81,0,0,75,4656
None,268.35,0,0,90,4759
None,268.77,0,0,90,4943
None,269.04,0,0,90,4924
None,269.23,0,0,90,5409
None,269.51,0,0,75,5664
None,269.24,0,0,90,6436
None,269.06,0,0,90,6212
None,268.35,0,0,90,4324
None,268.26,0,0,90,2948
None,268.21,0,0,75,2604
None,267.91,0,0,20,2192
None,267.75,0,0,1,1563
None,267.15,0,0,20,1346
None,266.33,0,0,20,535
None,265.99,0,0,1,325
None,265.94,0,0,1,252
None,265.14,0,0,1,361
None,264.61,0,0,1,795
None,264.67,0,0,1,2620
None,264.82,0,0,1,5730
None,265.1,0,0,1,6792
None,266.4,0,0,1,6199
None,269.25,0,0,1,5216
None,271.89,0,0,40,4864
None,272.77,0,0,1,5477
None,275,0,0,1,5654
None,277.19,0,0,1,5761
None,277.92,0,0,1,6131
None,278.95,0,0,75,6415
None,278.02,0,0,75,7189
None,276.5,0,0,75,6968
None,275.88,0,0,90,5182
None,275.98,0,0,90,3536
None,275.98,0,0,90,3052
None,276.13,0,0,90,2665
None,276.53,0,0,90,2044
None,276.53,0,0,90,1841
None,276.48,0,0,90,575
None,276.26,0,0,90,325
None,276.02,0,0,90,294
None,275.87,0,0,90,371
None,275.47,0,0,90,817
None,274.91,0,0,90,2657
None,274.34,0,0,90,5814
None,273.31,0,0,75,6761
None,273.76,0,0,40,6171
None,276.44,0,0,20,5387
None,278.23,0,0,40,4704
None,279.03,0,0,1,4811
None,280.71,0,0,1,5115
None,283.26,0,0,40,5114
None,283.8,0,0,75,5597
None,283.29,0,0,75,5801
None,282.32,0,0,75,6570
None,280.33,0,0,75,6396
None,278.97,0,0,90,4717
None,278.64,0,0,90,3398
None,278.12,0,0,90,3258
None,278.05,0,0,90,2681
None,279.5,0,0,90,1367
None,279.5,0,0,90,662
None,277.1,0,0,99,435
None,277.1,0,0,99,332
None,277.1,0,0,99,391
None,277.1,0,0,99,708
None,277.1,0,0,99,2477
None,277.1,0,0,99,5527
None,276.8,0,0,0,6517
None,276.8,0,0,0,5360
None,276.8,0,0,0,5177
None,276.8,0,0,0,4661
None,276.8,0,0,0,5129
None,276.8,0,0,0,5326
None,276.8,0,0,0,5488
None,279.24,0,0,1,5489
None,279.24,0,0,1,5835
None,279.24,0,0,1,6427
None,279.24,0,0,1,6093
None,279.24,0,0,1,5074
None,279.24,0,0,1,3522
None,279.24,0,0,1,2818
None,279.24,0,0,1,2804
None,279.24,0,0,1,2639
None,279.24,0,0,1,1766
None,279.24,0,0,1,1091
None,270.94,0,0,0,739
None,270.94,0,0,0,642
None,270.94,0,0,0,404
None,270.94,0,0,0,407
None,266.83,0,0,1,753
None,266.27,0,0,1,1381
None,265.91,0,0,1,2046
None,267.33,0,0,20,3031
None,270.82,0,0,20,3842
None,273.55,0,0,20,4233
None,275.85,0,0,20,4416
None,277.61,0,0,20,4753
None,278.64,0,0,40,4525
None,279.34,0,0,40,4628
None,279.39,0,0,40,4546
None,278.73,0,0,40,4516
None,276.5,0,0,40,4468
None,274.33,0,0,20,3265
None,274.43,0,0,20,2608
None,274.45,0,0,20,2770
None,274.4,0,0,1,2661
None,274.78,0,0,1,2191
None,275.15,0,0,1,1293
None,275.25,0,0,1,861
None,275.62,0,0,1,644
None,275.89,0,0,1,368
None,276.16,0,0,1,293
None,276.29,0,0,1,482
None,276.24,0,0,1,774
None,276.2,0,0,20,1052
None,277.08,0,0,75,1722
None,279,0,0,75,2561
None,281.2,0,0,75,3232
None,283.49,0,0,75,3630
None,285.53,0,0,90,3999
None,285.96,0,0,75,4075
None,285.95,0,0,75,3966
None,285.65,0,0,75,4083
None,285.05,0,0,75,4277
None,284.31,0,0,75,4368
None,284.17,0,0,90,3504
None,284.17,0,0,90,3575
None,284.17,0,0,90,2702
None,283.94,0,0,90,2007
None,283.65,0,0,90,1505
None,283.55,0,0,90,961
None,283.01,0,0,90,476
None,282.54,0,0,90,311
None,282.45,0,0,90,268
None,282.02,0,0,90,364
None,281.8,0,0,90,789
None,281.06,0,0,90,2579
None,280.5,0,0,40,5546
None,280.03,0,0,40,6831
None,280,0,0,40,5884
None,281.48,0,0,40,5133
None,282.85,0,0,75,4518
None,284.13,0,0,40,4564
None,285.5,0,0,1,4925
None,286.43,0,0,1,4866
None,287.18,0,0,20,5118
None,286.68,0,0,40,5473
None,286.02,0,0,75,6276
None,284.55,0,0,40,5908
None,284.64,0,0,40,4239
None,284.34,0,0,75,3011
None,284.04,0,0,75,2644
None,283.5,0,0,75,2150
None,282.96,0,0,75,1539
None,282.38,0,0,40,970
None,282.09,0,0,75,504
None,281.77,0,0,75,327
None,282.35,0,0,75,254
None,282.26,0,0,75,346
None,282.37,0,0,75,775
None,282.52,0,0,75,2568
None,282.43,0,0,90,5647
None,282.01,0,0,75,6824
None,282.33,0,0,75,5989
None,283.08,0,0,75,5419
None,283.53,0,0,40,4826
None,285.74,0,0,40,5003
None,286.67,0,0,40,5099
None,287.41,0,0,40,5264
None,287.74,0,0,40,5561
None,287.73,0,0,40,5721
None,286.53,0,0,40,6521
None,283.85,0,0,40,6019
None,281.47,0,0,20,4525
None,280.54,0,0,1,3385
None,279.11,0,0,1,2999
None,278.24,0,0,1,2642
None,277.99,0,0,1,2050
None,278,0,0,1,1211
None,277.74,0,0,20,667
None,277.23,0,0,1,399
None,276.49,0,0,1,269
None,276.15,0,0,1,412
None,275.06,0,0,1,746
None,273.99,0,0,1,2489
None,273,0,0,1,5343
None,273,0,0,1,5343
None,272.54,0,0,1,6138
None,272.54,0,0,1,6138
None,272.51,0,0,1,5413
None,272.51,0,0,1,5413
None,272.51,0,0,1,5413
None,274.66,0,0,1,5041
None,274.66,0,0,1,5041
None,274.66,0,0,1,5041
None,276.57,0,0,1,4875
None,276.57,0,0,1,4875
None,278.81,0,0,1,5266
None,280.95,0,0,20,5656
None,283.13,0,0,20,5561
None,283.91,0,0,20,5963
None,284.22,0,0,20,5928
None,282.46,0,0,40,5733
None,279.63,0,0,40,4964
None,278.13,0,0,40,4179
None,277.36,0,0,40,3267
None,277.38,0,0,90,2787
None,277.82,0,0,90,2432
None,278.33,0,0,75,1972
None,278.49,0,0,20,1399
Thanksgiving Day,278.54,0,0,20,919
None,278.97,0,0,1,634
None,279.35,0,0,1,411
None,279.68,0,0,1,317
None,279.36,0,0,1,252
None,279.46,0,0,1,380
None,279.93,0,0,20,881
None,279.66,0,0,75,1094
None,279.47,0,0,75,1119
None,281.16,0,0,90,1674
None,283,0,0,75,2477
None,284.99,0,0,90,3245
None,285.88,0,0,90,3461
None,286.87,0,0,90,3213
None,287.98,0,0,75,3090
None,288.46,0,0,75,3068
None,287.3,0,0,75,3152
None,285.57,0,0,75,3023
None,284.82,0,0,75,3083
None,285.57,0,0,40,3010
None,287.12,0,0,75,3002
None,287.97,0,0,75,2533
None,288.23,0,0,75,1958
None,288.22,0,0,75,1390
None,287.46,0,0,75,693
None,286.67,0,0,20,482
None,286.01,0,0,20,370
None,285.37,0,0,20,341
None,284.82,0,0,20,456
None,284.58,0,0,75,1105
None,284.06,0,0,75,2069
None,283.35,0,0,75,2381
None,283,0,0,75,2364
None,283.89,0,0,75,2783
None,284.9,0,0,40,3230
None,284.99,0,0,40,3586
None,284.15,0,0,75,3947
None,282.15,0,0,75,3800
None,279.39,0,0,75,4231
None,277.38,0,0,75,4174
None,276.44,0,0,90,4079
None,276.44,0,0,90,4079
None,274.35,0,0,90,3900
None,274.35,0,0,90,3900
None,273.13,0,0,90,3420
None,273.13,0,0,90,3420
None,272.42,0,0,90,2876
None,272.42,0,0,90,2876
None,272.42,0,0,90,2876
None,272.42,0,0,90,2876
None,271.6,0,0,90,2543
None,271.6,0,0,90,2543
None,271.6,0,0,90,2543
None,270.59,0,0,90,2221
None,269.61,0,0,90,2148
None,268.72,0,0,90,1512
None,268.72,0,0,90,1512
None,268.06,0,0,90,917
None,267.76,0,0,90,611
None,267.76,0,0,90,611
None,267.19,0,0,90,470
None,266.59,0,0,90,322
None,266.59,0,0,90,322
None,265.86,0,0,90,299
None,265.6,0,0,90,574
None,265.55,0,0,90,1017
None,265.5,0,0,90,1348
None,266.01,0,0,75,1878
None,266.51,0,0,90,2753
None,266.98,0,0,90,3178
None,267.78,0,0,90,3880
None,268.76,0,0,1,4312
None,269.24,0,0,1,4494
None,269.4,0,0,40,4206
None,269.2,0,0,75,4204
None,269.15,0,0,90,4449
None,268.5,0,0,90,4357
None,267.82,0,0,90,3905
None,266.92,0,0,90,3068
None,265.61,0,0,90,2779
None,262.33,0,0,1,689
None,261.45,0,0,1,536
None,261.08,0,0,1,322
None,260.62,0,0,1,271
None,260.24,0,0,1,426
None,259.88,0,0,1,726
None,259.78,0,0,1,910
None,260.82,0,0,20,1366
None,263.42,0,0,75,2222
None,265.24,0,0,20,2918
None,266.31,0,0,75,3413
None,267.37,0,0,90,3724
None,268.13,0,0,90,3949
None,268.93,0,0,90,4076
None,269.41,0,0,90,4729
None,270.1,0,0,90,4880
None,270.37,0,0,90,4435
None,270.61,0,0,90,3749
None,270.98,0,0,90,3381
None,271.02,0,0,90,2809
None,270.98,0,0,90,2150
None,270.97,0,0,90,1533
None,270.97,0,0,40,925
None,271.25,0,0,90,524
None,271.34,0,0,90,293
None,271.79,0,0,90,258
None,271.75,0,0,90,337
None,271.62,0,0,90,771
None,271.48,0,0,90,2496
None,271.14,0,0,90,5529
None,270.77,0,0,90,6752
None,270.73,0,0,90,5787
None,270.89,0,0,90,4699
None,270.97,0,0,90,4271
None,270.64,0,0,90,4314
None,270.39,0,0,90,4603
None,271.26,0,0,86,4816
None,271.65,0,0,75,5449
None,271.6,0,0,90,6238
None,271.36,0,0,75,5761
None,271.32,0,0,90,4022
None,271.29,0,0,90,2874
None,271.29,0,0,90,2362
None,270.6,0,0,90,2098
None,269.59,0,0,90,1342
None,268.57,0,0,90,944
None,267.12,0,0,90,459
None,265.53,0,0,75,303
None,264.4,0,0,75,247
None,262.98,0,0,40,337
None,262.44,0,0,40,781
None,261.77,0,0,90,2601
None,261.27,0,0,90,5639
None,260.62,0,0,75,6768
None,260.47,0,0,40,6116
None,261.12,0,0,1,5215
None,262.6,0,0,1,4315
None,263.5,0,0,1,4497
None,264.4,0,0,1,4799
None,265.23,0,0,1,4884
None,266.06,0,0,1,5234
None,266.17,0,0,1,5665
None,266.01,0,0,1,6428
None,264.93,0,0,1,6092
None,264.26,0,0,1,4317
None,263.8,0,0,1,3137
None,263.33,0,0,1,2647
None,263.47,0,0,1,2194
None,263.55,0,0,1,1523
None,263.83,0,0,1,949
None,264.18,0,0,1,510
None,264.21,0,0,20,342
None,264.75,0,0,75,245
None,264.94,0,0,75,352
None,265.07,0,0,40,759
None,265.25,0,0,75,2638
None,264.84,0,0,40,5816
None,265.03,0,0,20,6995
None,265.28,0,0,75,6071
None,267.05,0,0,40,5228
None,268.83,0,0,75,4570
None,270.43,0,0,90,4809
None,272.28,0,0,90,4839
None,273.82,0,0,90,4837
None,275.34,0,0,75,5290
None,276.01,0,0,90,5621
None,275.25,0,0,40,6116
None,273.84,0,0,75,5813
None,272.17,0,0,40,4314
None,270.99,0,0,20,3077
None,270.23,0,0,1,2691
None,269.63,0,0,1,2297
None,269.59,0,0,1,1568
None,269.52,0,0,1,1020
None,269.69,0,0,20,561
None,269.84,0,0,90,358
None,269.7,0,0,90,279
None,269.73,0,0,90,363
None,269.51,0,0,90,784
None,269.29,0,0,90,2612
None,269.29,0,0,90,5608
None,269.56,0,0,90,7020
None,269.6,0,0,90,6072
None,270.12,0,0,90,5403
None,270.96,0,0,75,4566
None,271.43,0,0,75,4906
None,273.12,0,0,75,5081
None,273.26,0,0,1,5101
None,274.36,0,0,75,5463
None,274.33,0,0,75,5945
None,273.67,0,0,16,6489
None,272.98,0,0,90,6078
None,272.48,0,0,90,4522
None,272.56,0,0,90,3293
None,272.93,0,0,90,2913
None,273.13,0,0,16,2571
None,273.92,0,0,16,1070
None,273.92,0,0,16,591
None,270.47,0,0,6,382
None,270.47,0,0,6,340
None,270.47,0,0,6,381
None,270.47,0,0,6,784
None,270.47,0,0,6,2468
None,270.47,0,0,6,5503
None,271.22,0,0,59,6615
None,271.22,0,0,59,5913
None,271.22,0,0,59,5171
None,271.22,0,0,59,4840
None,271.22,0,0,59,5263
None,276.53,0,0,75,5446
None,276.41,0,0,75,5746
None,275.76,0,0,90,6110
None,275.24,0,0,90,6749
None,274.48,0,0,90,5518
None,273.88,0,0,90,5420
None,273.45,0,0,90,3618
None,272.8,0,0,90,3020
None,272.38,0,0,90,2987
None,272.33,0,0,90,2644
None,272.14,0,0,90,1799
None,272,0,0,90,1103
None,272.13,0,0,90,702
None,271.81,0,0,90,588
None,271.63,0,0,90,411
None,271.54,0,0,90,384
None,271.68,0,0,90,748
None,272.23,0,0,90,1274
None,272.53,0,0,90,2192
None,273.09,0,0,90,2953
None,273.09,0,0,90,2953
None,273.42,0,0,90,3648
None,273.42,0,0,90,3648
None,273.79,0,0,90,3971
None,273.79,0,0,90,3971
None,274.06,0,0,90,4618
None,274.06,0,0,90,4618
None,274.38,0,0,90,5161
None,274.38,0,0,90,5161
None,274.57,0,0,90,4986
None,274.57,0,0,90,4986
None,274.84,0,0,90,4919
None,274.84,0,0,90,4919
None,274.72,0,0,90,4819
None,274.72,0,0,90,4819
None,274.56,0,0,90,5085
None,274.56,0,0,90,5085
None,274.56,0,0,90,5231
None,274.38,0,0,90,4788
None,274.38,0,0,90,4788
None,274.04,0,0,90,3288
None,274.04,0,0,90,3288
None,273.86,0,0,90,2746
None,273.86,0,0,90,2746
None,273.86,0,0,90,2616
None,273.86,0,0,90,2489
None,274,0,0,90,1917
None,274.01,0,0,90,1341
None,274.52,0,0,90,825
None,274.8,0,0,90,627
None,275.18,0,0,90,339
None,275.59,0,0,90,301
None,275.91,0,0,90,447
None,275.73,0,0,90,667
None,275.86,0,0,90,1029
None,276.24,0,0,90,1613
None,277.86,0,0,100,3179
None,277.86,0,0,100,3642
None,279.43,0,0,100,3770
None,279.85,0,0,90,3924
None,279.85,0,0,90,3924
None,280.55,0,0,90,3696
None,280.55,0,0,90,3696
None,280.8,0,0,90,4329
None,280.8,0,0,90,4329
None,280.8,0,0,90,4135
None,280.8,0,0,90,4135
None,280.65,0,0,90,3938
None,280.65,0,0,90,3938
None,279,0,0,90,3243
None,279,0,0,90,3243
None,277.24,0,0,40,2731
None,276.8,0,0,90,2319
None,276.38,0,0,90,2093
None,276.55,0,0,90,2350
None,276.01,0,0,75,930
None,276.01,0,0,75,930
None,274.55,0,0,20,496
None,274.55,0,0,20,496
None,273.38,0,0,1,273
None,273.38,0,0,1,273
None,272.68,0,0,1,234
None,272.68,0,0,1,234
None,272.45,0,0,1,291
None,272.45,0,0,1,291
None,271.65,0,0,20,802
None,271.65,0,0,20,802
None,271.25,0,0,90,2518
None,271.06,0,0,90,5506
None,271.48,0,0,90,6393
None,271.33,0,0,90,5800
None,271.33,0,0,90,5800
None,271.94,0,0,90,5064
None,271.94,0,0,90,5064
None,273.36,0,0,90,4442
None,273.36,0,0,90,4442
None,274.34,0,0,90,4544
None,274.34,0,0,90,4544
None,274.89,0,0,90,4777
None,274.89,0,0,90,4777
None,275.01,0,0,90,4810
None,275.01,0,0,90,4810
None,276.07,0,0,90,5310
None,276.06,0,0,90,5678
None,275.85,0,0,90,6334
None,275.78,0,0,90,5914
None,275.83,0,0,90,4179
None,276.06,0,0,90,3076
None,276.44,0,0,75,2478
None,277.14,0,0,90,2159
None,277.33,0,0,75,1399
None,277.41,0,0,75,1006
None,277.83,0,0,40,516
None,278.49,0,0,75,346
None,279.15,0,0,90,253
None,279.82,0,0,75,347
None,280.51,0,0,90,802
None,281.03,0,0,90,2638
None,282.45,0,0,90,7051
None,283.32,0,0,90,6112
None,283.74,0,0,90,5388
None,283.74,0,0,90,5388
None,284.35,0,0,90,4489
None,284.35,0,0,90,4489
None,284.95,0,0,90,4731
None,284.95,0,0,90,4731
None,284.95,0,0,90,4731
None,285.11,0,0,90,4816
None,285,0,0,75,4918
None,284.74,0,0,75,5292
None,284.6,0,0,75,5657
None,283.7,0,0,40,6647
None,281.44,0,0,20,6434
None,280.78,0,0,1,4551
None,279.48,0,0,1,3186
None,279.19,0,0,1,2773
None,278.97,0,0,1,2360
None,279.14,0,0,1,1811
None,278.98,0,0,1,2544
None,278.44,0,0,1,381
None,277.08,0,0,1,264
None,276.05,0,0,1,341
None,274.88,0,0,1,783
None,273.75,0,0,1,2612
None,272.42,0,0,1,5900
None,271.56,0,0,20,5922
None,270.85,0,0,20,6888
None,271.19,0,0,1,5345
None,271.25,0,0,1,4536
None,272.11,0,0,1,4757
None,272.82,0,0,1,4961
None,272.92,0,0,1,4967
None,272.86,0,0,1,5346
None,272.51,0,0,1,5867
None,271.39,0,0,1,6605
None,270.08,0,0,1,6074
None,269.27,0,0,1,4557
None,268.62,0,0,1,3177
None,267.8,0,0,1,2788
None,267.34,0,0,1,2416
None,267.41,0,0,1,1946
None,267.04,0,0,40,1056
None,266.24,0,0,40,536
None,266.08,0,0,40,348
None,265.62,0,0,40,273
None,265.22,0,0,40,382
None,265.26,0,0,40,780
None,265.26,0,0,40,2627
None,265.53,0,0,75,5545
None,265.58,0,0,75,6789
None,265.98,0,0,75,6298
None,267.26,0,0,75,5391
None,269.34,0,0,75,4540
None,270.72,0,0,75,5001
None,272.35,0,0,75,5098
None,273.73,0,0,75,5113
None,274.13,0,0,90,5522
None,274.79,0,0,90,5879
None,274.96,0,0,90,6695
None,275.13,0,0,90,6587
None,275.58,0,0,90,4564
None,275.75,0,0,90,3429
None,276.37,0,0,90,2983
None,276.66,0,0,90,3225
None,276.78,0,0,90,2092
None,277.52,0,0,90,1204
None,277.85,0,0,90,629
None,278.47,0,0,90,419
None,279.16,0,0,90,322
None,279.61,0,0,90,375
None,280.07,0,0,90,743
None,280.44,0,0,90,2480
None,280.17,0,0,90,5555
None,280.17,0,0,90,5555
None,279.21,0,0,90,6012
None,278.93,0,0,75,5253
None,278.85,0,0,75,4832
None,278.64,0,0,40,5404
None,278.98,0,0,40,5654
None,278.49,0,0,40,5727
None,278.68,0,0,40,5918
None,278.39,0,0,40,5938
None,277.54,0,0,75,6082
None,276.58,0,0,75,5376
None,275.9,0,0,90,4270
None,274.77,0,0,90,3231
None,274.03,0,0,90,2617
None,272.49,0,0,75,2995
None,271.3,0,0,20,2652
None,270.09,0,0,40,1667
None,269.47,0,0,40,1072
None,269.28,0,0,20,674
None,269.11,0,0,75,526
None,268.89,0,0,40,356
None,268.65,0,0,40,418
None,268.32,0,0,75,713
None,267.92,0,0,75,1192
None,268.12,0,0,75,1881
None,267.58,0,0,40,2687
None,269.74,0,0,90,3421
None,270.85,0,0,90,3724
None,271.65,0,0,90,4465
None,272.08,0,0,90,5009
None,272.3,0,0,90,5163
None,272.02,0,0,90,4621
None,271.51,0,0,90,4807
None,271.51,0,0,90,4807
None,271.39,0,0,90,4983
None,271.39,0,0,90,4983
None,271.11,0,0,90,5327
None,271.11,0,0,90,5327
None,271.1,0,0,100,3137
None,271.1,0,0,100,2678
None,271.1,0,0,100,2911
None,271.1,0,0,100,2716
None,271.1,0,0,100,1860
None,269.93,0,0,93,774
None,269.93,0,0,93,540
None,269.93,0,0,93,321
None,269.93,0,0,93,291
None,269.93,0,0,93,458
None,269.93,0,0,93,759
None,269.71,0,0,0,938
None,269.71,0,0,0,1438
None,269.71,0,0,0,1916
None,269.71,0,0,0,2483
None,269.71,0,0,0,2299
None,269.71,0,0,0,1824
None,273.62,0,0,54,1686
None,273.62,0,0,54,1715
None,273.02,0,0,90,1989
None,272.55,0,0,90,1773
None,271.98,0,0,90,1607
None,271.87,0,0,75,1338
None,271.92,0,0,90,1261
